12	8591	27
12	7303	7
12	9793	25
1256	7918	16
12	6054	2
9554	6939	9
115	8361	12
1289	8972	3
7133	8594	15
1624	4892	14
625	720	0
1835	7820	27
109	7253	30
657	5202	25
108	7792	14
12	2050	13
105	2734	24
231	2458	16
335	802	9
126	9096	8
108	6235	16
22418	9079	5
432	9676	3
15392	2792	4
298	2418	12
1564	7944	0
111	1557	16
9	1098	7
1535	7422	2
8	1605	11
105	3873	12
105	7853	4
3626	1369	30
317	4422	6
12	6620	9
18512	1634	20
12	4888	16
2727	296	28
138	802	7
240	1671	5
23163	505	3
3463	3203	32
110	5910	41
114	3086	35
3392	4116	8
1388	5409	20
1372	4751	4
108	7267	20
112	4143	10
1337	9251	13
1469	471	13
1623	4589	4
264	1052	21
180	5303	11
615	9680	11
108	8334	20
5187	7326	1
127	7836	2
12	5783	4
494	8748	7
113	7936	1
300	173	16
1533	1515	19
540	7783	1
107	6754	22
13369	1942	6
321	6522	5
20160	9782	19
102	9181	8
19616	2548	23
4577	4962	18
101	3573	9
671	5693	3
552	9159	3
57	600	0
23060	3453	5
2137	7688	43
2385	7204	12
8	1232	7
101	5535	4
116	6965	1
2475	481	5
2587	2311	10
114	6009	31
106	2019	9
468	7768	17
103	8922	4
106	5743	1
2867	3391	20
2119	4634	19
