249	207	3	18.36
106	1529	3	10.87
102	664	3	3.96
3063	101	4	14.73
160	2504	3	29.86
12	2810	3	6.9
128	286	3	9.37
103	157	11	5.17
255	856	3	28.3
1122	101	5	9.51
2145	107	4	20.92
107	2024	3	12.99
107	2084	4	20.92
2945	101	3	8.83
2025	101	3	5.91
4143	107	4	29.23
169	934	4	34.95
6902	101	3	17.98
281	120	42	340.49
129	1270	3	18.46
125	179	3	4.65
5481	14	4	24.38
108	898	3	8.82
125	296	5	19.64
102	4202	3	15.66
125	220	3	6.8
104	368	10	27.88
717	105	3	6.5
188	111	9	19.36
1633	105	4	17.53
101	3025	6	30.33
587	12	8	10.7
532	116	6	27.73
105	704	17	100.94
105	637	15	81.21
108	1717	4	20.1
108	1793	3	13.11
116	481	3	9.14
1620	12	11	50.93
209	106	6	6.03
696	12	5	4.18
4416	104	3	17.26
106	568	3	5.3
101	226	13	9.05
124	516	8	48.16
3110	104	3	14.51
368	107	9	27.99
2494	101	3	7.14
148	159	6	26.04
632	102	17	82.87
104	874	4	11.01
101	4583	3	11.46
12	1730	3	4.49
292	230	4	30.16
121	353	4	13.27
108	4026	4	30.2
111	1457	5	28.19
299	16	13	100.26
768	103	4	8.45
2613	14	3	8.19
12	3631	5	22.83
133	763	5	33.91
125	4501	3	26.53
1183	105	3	9.22
3566	14	3	10.26
102	560	5	9.42
356	14	13	20.71
102	359	7	11.21
111	266	3	3.95
211	187	18	161.1
202	1914	3	31.49
101	1963	4	10.28
109	2405	3	16.4
101	2015	4	10.28
229	312	3	21.04
129	1850	8	76.05
131	383	5	25.77
117	710	4	17.46
105	1214	3	9.57
12	656	5	3.94
520	107	6	18.45
1485	101	5	12.65
126	136	17	49.17
489	14	6	5.42
4071	12	3	10.38
101	1810	3	5.41
114	312	5	15.15
1499	2813	7	132.39
101	1706	5	13.47
730	111	3	9.44
134	2	14	12.66
110	3117	3	18.36
1016	108	4	15.15
1573	14	3	5.21
364	111	5	13.68
224	12	17	13.97
123	497	5	24.44
108	1614	6	34.99
130	356	6	30.4
110	242	4	5.92
131	1349	6	49.93
485	107	3	5.01
101	4326	5	29.97
402	101	23	68.44
101	4386	3	11.46
1232	104	5	19.72
112	3345	3	20.07
6327	101	3	17.98
101	2256	5	18.02
1837	102	3	9.24
101	2212	3	6.48
1353	116	3	15.12
1635	14	4	9.21
190	108	13	29.79
114	485	4	14.04
2548	101	3	7.91
2679	102	5	26.72
3727	102	4	22.18
131	153	5	12.22
146	4634	3	32.03
5328	102	3	17.84
2762	113	5	38.66
7913	774	3	53.89
12	890	5	5.9
5963	101	3	17.98
104	1682	3	10.25
421	101	15	32.43
105	153	13	15.09
186	1433	3	28.24
396	251	6	55.55
115	155	5	5.41
684	14	6	8.54
111	1410	5	28.19
461	106	13	54.94
951	12	4	3.86
1877	12	3	4.97
123	175	4	7.28
1526	14	4	8.6
536	14	9	15.64
566	128	5	27.72
1172	116	3	14.36
309	108	9	27.21
102	1450	6	24.84
1420	14	3	4.44
119	252	5	14.92
3529	101	4	16.55
1543	101	9	36.22
331	104	4	4.12
121	219	3	5.49
3787	133	3	27.73
669	101	13	37.62
12	1904	5	13.7
129	839	3	16.01
104	820	6	20.5
109	1773	3	14.42
194	110	8	15.79
141	126	29	125.94
711	102	16	78.16
108	258	10	28.01
698	101	7	11.72
539	138	4	24.58
109	1004	7	38.29
525	261	3	25.49
175	736	4	33.49
338	108	4	6.63
101	1625	3	4.96
101	1761	3	5.41
2060	12	3	5.52
466	14	10	16.69
101	5987	3	17.98
109	348	7	21.89
114	4434	3	23.4
101	6091	3	17.98
12	134	53	18.17
235	14	21	33.29
111	2191	3	16.17
117	275	7	24.84
812	1243	4	53.79
143	111	17	32.11
1331	103	3	7.68
108	768	10	52.79
144	1890	3	25.79
826	117	3	12.21
112	102	254	506.95
109	2861	3	17.26
3326	101	3	8.83
1230	101	4	6.76
131	2179	3	23.33
106	269	8	16.91
101	360	38	151.31
103	1143	3	6.69
106	195	7	7.55
12	5834	3	12.49
1216	138	3	21.72
119	758	5	26.51
127	2111	3	21.24
108	3210	3	16.92
107	1058	6	27.28
107	881	3	8.16
5529	14	3	13.88
104	162	14	16.83
104	106	121	55.12
1735	12	5	12.68
12	1606	9	35.05
104	234	25	90.32
687	229	3	26.18
340	227	5	41.06
116	111	65	121.69
397	108	5	11.87
130	1046	5	35.33
737	12	17	59.44
2711	12	3	6.9
188	114	9	24.23
101	6362	3	17.98
3755	611	5	82.3
123	798	4	21.69
139	553	3	16.98
906	101	6	11.31
272	102	38	173.98
107	804	4	12.5
124	591	3	12.74
886	102	8	29.69
4827	101	3	13.59
103	127	35	12.54
2253	138	3	26.08
728	110	3	9.06
101	1371	4	7.21
297	1598	11	165.35
3308	107	3	16.21
505	104	5	10.81
4087	102	3	15.66
104	1254	5	19.72
121	1699	3	17.81
2110	103	3	10.62
766	12	10	22.74
3171	106	3	15.64
117	378	9	42.48
102	2155	4	16.56
108	1082	4	15.55
117	454	3	8.75
105	2036	4	20.03
624	747	4	47.33
102	961	3	5.7
1446	116	3	15.53
9	676	4	20.03
101	1523	3	4.56
126	2347	4	32.12
764	116	5	24.68
103	114	99	95.87
1266	101	7	19.95
105	607	10	42.82
1237	101	6	15.02
104	461	7	18.04
4135	101	3	11.46
111	1949	3	15.51
107	853	3	7.93
1421	12	5	10.26
117	4001	3	23.82
102	1652	6	26.99
5597	14	3	13.88
115	2389	3	18.94
1787	12	4	8.2
1115	14	4	6.28
112	1334	3	13.13
105	2282	3	13.7
609	182	7	66.16
124	290	3	8.51
113	7466	3	29.52
122	2837	6	54.61
685	12	15	44.61
1665	12	4	7.56
101	512	13	29.59
110	643	7	31.84
184	140	3	9.14
116	207	17	75.22
1501	110	4	20.57
104	327	14	45.38
135	472	5	30.39
101	4729	4	23.98
102	2427	5	24.99
5399	117	3	26.04
889	124	3	15.04
117	6227	3	30.52
12	6233	3	16.87
1053	101	9	27.56
126	807	3	14.91
12	183	38	56
166	102	11	6.53
129	1559	3	19.74
109	397	5	13.89
1623	105	3	11.24
4296	12	3	10.38
102	842	9	35
112	315	5	12.63
1075	111	3	11.66
101	1165	4	6.34
714	12	23	100.52
1283	14	4	7.1
249	114	4	8.55
2303	106	7	49.05
223	352	4	31.02
2752	103	3	12.16
786	103	3	4.81
3972	12	4	17.61
5074	106	4	33.44
1214	12	10	34.06
3665	14	3	10.26
767	14	5	6.74
117	2409	3	19.14
238	104	8	12.15
102	336	5	4.86
108	4959	3	21.91
102	276	15	38.22
111	353	6	18.11
119	237	9	35.79
123	527	3	11.87
13	122	4	6.96
1719	101	10	49.34
104	2432	3	12.68
101	965	4	4.96
107	386	9	28.92
2017	187	4	43.37
1482	14	3	4.81
121	266	6	21.37
101	2250	3	7.14
105	417	7	18.86
1290	6512	3	57.28
122	803	10	71.52
110	393	4	9.44
171	2163	3	30.1
106	981	4	13.13
107	343	7	17.28
107	6448	3	25.66
157	191	3	12.2
101	2033	5	16.62
499	107	7	23
1432	101	3	4.2
16	2	79	379.12
637	103	3	3.97
3020	108	3	16.92
12	7000	3	16.87
931	116	4	19.52
2084	108	5	30.23
105	1375	4	16.25
573	754	3	33.01
2065	2	3	15.75
3208	12	3	7.8
706	14	7	12.31
145	218	64	696.32
107	635	8	33.11
941	12	9	22.45
101	6472	3	17.98
117	1237	4	22.31
458	101	18	49.21
227	143	3	11.78
1233	117	6	39.12
274	122	3	6.97
1745	101	4	9.52
1669	107	4	18.41
3739	101	3	9.97
428	101	8	8.54
1412	101	3	4.2
4876	2924	3	58.66
117	376	3	7.59
108	1001	5	21.31
710	107	3	6.91
2648	101	3	7.91
101	5816	4	23.98
1079	104	4	12.47
113	218	42	272.94
1530	103	5	19.69
107	1981	3	12.99
714	413	3	30.51
101	1412	6	16.7
103	125	34	10.39
1551	14	3	4.81
103	175	9	4.7
118	2489	5	39.23
2405	14	3	7.41
4668	12	3	10.38
5814	5163	3	63.73
3154	149	3	30.65
104	5893	3	19.46
103	480	4	5.25
12	3092	7	39.36
544	101	20	69.19
1534	101	4	8.25
102	4594	3	15.66
117	225	13	55.38
692	101	8	15.42
104	1591	5	22.84
101	4032	3	11.46
109	457	6	20.66
110	709	4	14.07
116	318	3	6.7
105	927	3	7.79
674	138	4	26.29
101	4932	3	13.59
162	556	4	30.04
109	1164	7	40.9
120	569	4	17.19
107	957	4	13.85
178	12	17	4.67
110	2636	3	17.35
131	5589	3	31.01
825	103	3	5
106	118	50	39.58
101	571	7	9.47
1046	12	9	24.44
236	366	12	125.73
101	469	33	149.56
374	2	7	23.23
121	199	7	21.05
318	324	4	34.22
105	501	4	8.24
1579	12	3	4.06
5496	120	3	27.16
105	350	12	40.17
2983	101	3	8.83
1218	102	9	43.77
151	764	4	31.17
102	1612	4	14.12
273	107	6	10.77
107	535	7	24.06
138	793	3	19
820	117	4	18.65
114	138	13	21.41
127	101	101	74.85
140	1172	3	22.03
102	189	17	27.07
947	124	5	31.49
108	4970	4	35.17
137	453	3	14.83
105	3928	3	18.3
835	2057	4	59.22
409	2	3	5.75
894	103	3	5.42
12	805	14	44.32
114	3138	3	20.59
152	995	8	79.97
105	1259	3	9.57
989	106	4	13.13
101	3263	3	8.83
1030	103	4	10.37
2381	14	4	12.5
117	984	3	13.23
102	2831	4	18.83
108	6498	3	26.38
102	2679	3	11.95
105	1572	5	24.55
200	120	36	230.4
4052	101	5	29.97
3900	117	3	22.24
229	138	7	36.94
276	101	29	75.98
4464	101	3	11.46
113	804	3	11.26
102	390	17	60.21
12	3546	3	8.92
101	649	5	5.24
119	351	7	30.21
129	2325	3	22.8
1977	101	4	10.28
137	1471	3	22.45
107	6453	3	25.66
102	1283	3	7.14
111	1373	4	19.9
2850	142	4	39.93
159	212	3	13.55
107	198	31	126.39
4492	106	3	18.41
103	3288	3	13.14
245	1902	4	47.43
101	2440	3	7.14
1222	14	4	7.1
3689	12	3	8.92
183	114	5	8.04
103	5343	3	18.05
1831	12	4	8.2
101	2544	3	7.91
3287	137	3	27.41
160	1191	3	25.12
385	12	24	62.45
107	2991	3	16.21
5412	116	3	25.91
2036	14	4	11.5
3609	12	3	8.92
102	1131	4	10.91
1439	116	4	23.27
107	233	14	41.19
101	752	7	12.62
665	108	3	7.36
105	314	13	43.62
108	1269	5	23.67
313	101	18	34.45
105	146	14	11.22
199	107	6	6.29
121	437	3	9.65
162	649	3	21.82
226	574	3	24.98
104	925	4	11.35
342	101	11	12.64
1166	161	4	36.09
1249	102	6	23.05
101	3366	3	9.97
104	1829	9	58.38
589	108	3	6.7
113	853	8	47.65
975	14	4	5.27
101	1690	3	4.96
327	14	17	33.1
2770	12	3	6.9
2161	14	5	17.1
101	1826	3	5.41
194	101	14	6.14
152	1042	3	23.54
12	852	6	8.54
12	6781	3	16.87
104	2084	3	11.96
126	251	7	29.41
110	226	5	8.3
130	432	5	25.71
588	129	5	28.53
1236	112	10	71.59
802	2	3	9.69
237	120	5	14.4
3250	14	4	15.11
129	342	22	169.43
1830	14	3	5.66
3335	12	3	8.92
101	347	45	196.39
204	1102	6	65.5
106	330	10	29.49
118	3498	3	22.64
104	3042	4	22.44
2352	109	3	16.4
192	178	18	151.61
101	556	6	6.34
358	112	19	104.71
111	1678	3	14.39
1563	101	3	4.56
656	978	3	35.49
371	107	4	6.61
107	874	3	8.16
102	1959	3	9.79
5280	101	3	13.59
623	101	7	10.52
112	109	97	178.14
1742	101	6	19.95
101	1111	6	13.6
992	110	4	16.61
140	1782	4	35.69
264	104	28	118.56
125	2640	5	44.87
115	1736	3	16.94
118	986	3	13.62
12	135	136	259.17
2714	103	4	19.11
1018	12	4	4.15
108	659	3	7.36
959	16	3	21.14
1031	105	3	8.31
125	566	4	19.25
1861	14	3	5.66
2380	12	3	6.15
745	14	7	13.22
131	908	3	17.8
12	447	8	6.93
1609	14	5	13.93
504	14	8	11.5
2467	14	4	12.5
102	4238	3	15.66
105	1923	6	34.95
108	913	4	14.39
101	1569	4	8.85
119	1667	3	17.58
181	211	9	65.89
113	343	11	50.33
124	1347	4	26.05
101	242	11	6.89
104	2857	3	13.52
102	7833	3	22.29
102	1642	3	8.74
124	381	7	34.87
122	5063	3	27.29
886	109	3	10.07
124	590	6	34.1
120	104	63	64.07
129	522	5	27.13
1578	14	4	9.21
188	175	4	20.12
126	1783	3	19.91
101	2905	3	8.83
227	12	12	4.62
112	282	6	15.95
964	109	4	16.48
623	124	3	13.1
114	757	6	31.41
111	1040	5	24.34
107	1682	5	25.66
284	278	5	42.26
107	1630	4	18.41
839	101	4	4.15
1244	527	3	35.57
104	1561	5	21.95
1449	706	4	53.71
12	265	11	6
294	105	31	161.17
420	201	4	31.14
162	528	5	39.38
116	125	28	51.31
116	175	11	31.89
131	1797	3	22.06
106	211	14	34.31
101	6633	3	17.98
158	193	3	12.5
2556	189	5	61.74
144	757	3	19.67
101	428	10	14.36
808	101	9	22.16
231	122	3	5.81
151	115	16	47.54
315	131	4	17.27
107	1074	3	9.22
123	814	4	21.69
565	101	5	3.94
452	107	3	4.57
3522	101	3	9.97
144	860	4	29.64
344	104	4	4.21
120	122	15	12.34
122	5194	4	42.38
2391	102	7	42.58
2412	128	4	33.11
793	14	7	14.23
1113	12	4	4.79
1126	105	3	8.9
111	5428	3	23.78
108	1806	3	13.11
101	3679	3	9.97
1251	163	3	25.78
822	14	5	7.06
161	12	41	44.79
408	114	5	17.69
2919	12	4	13.3
108	963	7	34.41
107	3222	6	45.6
108	1039	3	9.6
102	2139	6	31.32
125	231	11	53.41
139	1301	4	32.52
101	1490	5	12.65
419	107	5	11.33
101	1566	5	13.47
114	860	10	66.94
175	423	8	69.72
102	854	3	5.03
1917	104	3	11.33
1418	112	14	125
108	379	5	11.37
102	2649	3	11.95
104	1646	3	10.25
101	3349	3	9.97
103	2501	4	17.88
123	3662	3	24.58
111	199	4	4.32
1021	111	3	11.36
248	14	16	20.2
111	333	27	167.11
1471	4021	5	97.85
1006	3198	6	106.26
1982	14	3	6.17
516	12	8	8.92
12	4213	3	10.38
102	1265	4	11.81
107	234	6	8.65
107	162	12	16.84
335	114	5	15.72
299	156	4	23.9
107	106	64	9.05
204	321	52	728.09
115	3084	5	42.2
2452	12	3	6.15
103	1927	3	10
1450	108	4	18.05
101	799	4	3.91
1598	12	5	11.78
105	195	17	43.54
131	1610	3	21.51
130	298	3	10.19
104	1058	5	17.93
105	597	4	9.61
1964	101	5	15.43
101	2323	3	7.14
104	804	6	20.5
121	235	10	42.02
129	719	4	22.52
102	1367	4	12.32
102	1518	4	13.46
101	7195	3	17.98
101	882	9	23.74
104	4499	3	17.26
707	125	3	13.96
743	105	4	11.08
1218	137	4	30.79
3095	106	4	23.97
101	933	4	4.67
2747	12	3	6.9
5415	105	3	20.5
3176	106	3	15.64
5830	103	3	18.05
998	14	21	128.04
123	1327	3	17.54
4432	102	3	15.66
115	1358	3	15.05
109	1047	4	17.29
126	133	10	16.89
2195	101	3	6.48
429	126	6	30.59
104	8086	3	23.92
176	425	3	19.97
114	146	37	146.9
291	101	11	10.41
3016	124	3	23.43
439	110	3	6.27
147	180	3	9.96
576	104	3	4.5
146	1106	5	42.76
111	437	6	20.87
102	260	31	121.63
111	488	19	120.53
261	123	74	751.72
1063	14	4	5.92
2039	103	3	10.62
444	105	7	19.68
388	118	3	8.24
141	156	7	27.71
117	601	9	52.62
104	701	5	13.77
109	1856	3	14.42
1098	14	5	9.94
109	1804	3	14.42
105	433	10	34.9
108	1380	4	18.05
130	465	3	12.84
136	114	11	13.61
206	1819	4	44.12
110	156	10	15.25
1246	101	4	6.76
144	146	7	23.95
324	101	19	39.5
101	949	9	25.52
1051	107	4	14.64
7921	15	3	54.91
203	127	3	5.99
102	1415	5	18.55
119	475	11	66.52
106	863	8	36.06
1129	101	4	5.96
426	104	6	12.79
101	643	9	18.29
111	1499	4	21.11
935	107	7	32.05
4811	101	4	23.98
107	327	10	30.96
120	641	3	12.03
101	2423	4	12.13
479	116	3	9.14
550	12	9	12.59
130	315	4	16.15
160	1114	3	24.76
172	162	3	11.41
1549	105	6	31.08
341	14	7	4.03
1138	111	3	11.97
591	105	5	13.86
102	2756	3	11.95
146	2417	3	27.31
2148	14	3	6.75
270	324	3	22.7
160	424	3	18.7
133	1946	5	44.95
101	1913	3	5.91
107	1472	8	49.48
125	278	12	66.67
1199	109	3	11.82
206	122	3	4.78
644	101	6	7.75
288	115	4	10.21
7528	110	3	27.84
531	101	7	8.53
245	167	3	15.7
111	790	3	9.86
999	12	5	7.04
336	2340	3	36.96
111	619	5	19.54
383	103	6	9.25
229	824	4	38.61
986	105	4	13
103	170	11	7.6
109	3071	3	18.26
239	132	8	41.73
2746	14	3	8.19
123	2032	3	20.04
110	4272	4	32.14
102	1668	3	8.74
124	494	4	17.84
3018	12	3	7.8
2607	14	3	8.19
104	2751	3	13.52
105	726	5	15.71
174	122	8	21.55
111	3280	3	18.77
514	138	6	41.38
115	800	5	25.36
497	101	7	7.7
7413	101	3	17.98
101	5002	3	13.59
746	101	15	52.59
2728	101	4	13.3
117	1433	3	15.66
329	316	5	45.16
104	343	12	35.87
1384	2540	3	47.13
119	2522	3	20.13
115	987	4	19.8
142	1326	3	22.85
145	352	7	46.6
116	3082	3	20.88
2337	2	3	16.5
1599	14	4	9.21
6728	105	3	24.97
102	1925	4	15.65
103	1314	3	7.68
542	156	3	19.97
102	826	8	28.24
113	352	7	25.76
1881	371	3	36.22
128	594	4	20.77
2211	12	3	5.52
128	445	3	11.94
114	720	3	11.16
117	242	7	22.78
1825	101	6	19.95
6462	6098	3	72.72
111	2330	3	16.91
379	101	7	4.62
12	167	55	98.04
12	104	629	542.22
117	125	27	48.78
1248	105	3	9.57
131	1011	4	26.99
1672	14	4	9.21
2786	14	3	8.19
978	105	5	18.57
109	407	3	5.67
12	6371	3	16.87
108	2594	4	24.18
102	848	4	8.77
755	113	5	23.26
112	153	8	10.08
449	140	3	16.03
1760	101	3	5.41
664	107	3	6.73
101	514	7	8.25
1749	102	5	21.2
158	104	12	10.79
1367	101	4	7.21
442	101	20	57.59
106	181	17	38.6
12	3856	3	8.92
138	1453	4	32.67
119	673	6	32.86
117	1387	3	15.66
111	3563	4	30.08
4863	2914	3	58.66
441	106	4	7.26
149	125	5	8.29
702	103	3	4.28
101	4931	3	13.59
121	786	4	19.93
312	12	11	8.5
340	190	5	37.45
1084	2	4	17.41
117	1311	3	15.24
105	808	3	7.1
104	519	6	15.3
162	12	24	9.61
634	7745	3	52.81
102	1794	3	9.24
107	839	6	24.3
113	1560	4	22.76
107	703	9	40.92
167	129	3	4.64
803	112	3	10.15
308	104	5	6.39
106	537	6	17.69
123	634	10	70.08
163	682	5	42.04
210	423	4	31.9
4115	104	3	17.26
254	115	4	9.05
103	126	41	21.16
118	4542	4	36.24
101	1585	3	4.96
339	104	10	26.29
1057	109	3	11.17
922	108	3	9.06
408	156	3	17.94
117	547	6	28.31
1127	105	11	65.98
102	4286	3	15.66
108	1000	6	28.01
2299	12	3	6.15
1108	12	5	7.95
558	128	4	20.31
118	646	7	38.85
2395	116	3	19.01
109	2505	5	33.95
114	449	5	18.88
101	2047	3	6.48
103	628	3	3.97
910	103	4	9.66
114	2824	3	19.58
109	660	3	8.58
5660	101	3	13.59
223	107	5	5.43
104	1845	6	31.43
136	1253	3	21.17
8	2249	3	20.56
105	1573	5	24.55
122	1966	5	37.88
108	495	9	36.33
3931	101	5	29.97
111	3109	3	18.77
118	1536	5	33.4
604	109	7	30.7
104	1024	4	12.08
562	178	5	42.15
3323	102	3	12.93
2331	102	3	11.13
2098	101	3	6.48
492	109	9	39.8
984	101	9	25.52
105	298	9	22.89
119	418	5	20.31
138	1710	3	24.05
150	111	29	98.53
646	105	5	14.73
102	1357	4	12.32
111	1425	11	86.33
122	2412	7	64.67
102	1207	3	6.81
1708	12	7	23.68
124	945	10	79.71
109	3575	4	29.39
119	247	8	30.78
123	6591	3	32.87
101	1023	7	16.66
400	12	11	12.59
104	2446	5	27.65
111	1171	4	18.86
1758	116	10	90.58
102	1537	4	13.46
173	146	7	32.25
109	1854	3	14.42
2196	101	3	6.48
104	719	7	24.58
12	2007	4	8.94
101	2244	4	12.13
118	1358	4	23.38
884	101	13	45.96
115	1264	4	22.05
1310	101	5	11.23
110	1601	3	13.99
628	104	3	5.09
1034	14	6	12.9
101	1790	3	5.41
729	12	5	4.43
1462	105	3	10.34
107	1352	5	23.2
194	14	12	3.94
141	114	9	11.28
795	12	25	132.24
1080	103	3	6.41
165	415	6	46.62
105	1275	4	15.16
117	695	3	11.35
121	1498	4	25.7
126	150	15	55.43
102	223	9	10.32
196	127	3	5.79
1957	113	3	16.75
975	101	4	4.96
123	1246	3	17.14
255	226	3	19.58
103	1033	3	6.14
114	221	7	20.12
927	138	3	19.78
12	2492	3	6.15
605	115	3	10.43
1744	5139	4	79.39
203	112	5	7.32
102	1564	3	8.29
111	1168	3	12.31
120	925	3	14.04
113	1714	7	52.67
111	1271	3	12.67
159	419	3	18.5
5501	101	3	13.59
115	2697	4	29.4
101	1006	7	16.66
130	433	7	40.91
105	465	6	15.83
110	114	66	112.19
828	12	11	28.28
533	16	5	34.61
121	285	17	100.49
1472	371	3	34.57
129	853	5	32.15
199	234	6	43.54
105	315	4	4.88
117	1869	3	17.73
1290	14	3	4.11
1642	12	3	4.06
107	5098	3	21.19
104	1009	8	36.37
1919	14	5	15.9
148	123	4	4.68
107	183	6	4.75
502	122	3	10.7
970	107	4	13.85
113	1919	9	78.19
111	1524	3	13.91
107	232	35	172.02
193	269	5	35.6
108	3967	3	19.7
897	124	3	15.04
115	3010	5	42.2
119	466	8	42.36
123	226	3	6.58
101	602	10	21.22
107	1379	3	10.98
113	776	3	11.03
2007	101	3	5.91
1076	101	6	12.97
103	694	3	4.28
570	110	3	7.68
101	1878	7	27.95
342	14	8	5.98
122	2119	4	28.98
101	1568	6	18.74
857	108	7	32.36
102	884	9	35.87
1581	189	7	83.41
118	800	7	42.11
504	101	6	5.42
389	107	5	10.65
160	1035	4	34.68
483	102	4	5.03
2454	102	4	17.6
476	3668	3	42.5
274	136	3	11.69
135	159	3	6.21
101	2904	3	8.83
641	101	7	10.9
108	1852	3	13.11
105	653	8	31.92
123	692	4	20.49
101	303	49	210.57
1815	14	3	5.66
103	1615	3	8.94
1207	12	5	8.45
1000	12	7	14.36
1219	105	3	9.57
121	2518	3	20.36
106	132	16	6.69
242	12	16	14.37
106	197	17	45.31
104	3111	3	14.51
102	1898	4	15.65
110	2468	3	16.5
162	514	3	20.24
240	129	3	8.31
122	533	3	10.99
105	7085	3	24.97
118	987	4	20.58
104	1364	4	14.35
109	493	7	27.59
12	193	29	34.34
351	101	12	15.81
102	2524	4	17.6
185	155	5	24.42
2247	12	3	6.15
277	12	11	6.69
6642	116	3	30.39
123	1706	3	18.91
1592	14	4	9.21
8	2	22	12.07
113	522	3	8.75
1305	105	3	9.94
102	630	9	29.99
446	138	6	39.32
135	115	21	49.1
227	126	4	11.38
431	101	41	203.13
101	175	23	18.01
565	14	5	4.28
115	2489	3	18.94
101	125	107	84.08
308	135	3	12.42
139	434	4	22.92
599	114	10	59.51
670	14	6	8.54
120	177	4	6.27
437	128	11	73.13
253	187	19	184.23
956	105	3	8.04
111	1905	3	15.51
123	2016	3	20.04
114	928	6	34.04
946	12	9	22.45
101	1567	5	13.47
1640	103	3	8.94
239	118	8	28.94
800	111	5	22.02
107	1886	3	12.99
181	197	9	64.38
1044	104	5	17.41
337	109	4	8.14
682	107	4	11.12
12	401	53	288.34
316	110	7	21.08
108	888	4	14.04
663	112	5	20.31
362	475	3	27.02
1089	110	3	11.26
132	122	17	36.09
201	109	13	38.63
109	484	6	21.47
12	148	29	10.08
109	441	3	6.19
132	295	4	17.34
12	264	11	5.68
250	153	3	14.68
141	746	3	19.25
579	101	16	49.62
113	2753	3	19.01
1498	101	6	17.67
117	258	7	23.69
152	463	20	211.26
133	1279	3	20.26
2902	12	5	19.98
1047	12	4	4.46
2034	12	4	9.77
107	1683	3	11.89
320	108	5	10.07
839	14	4	4.44
102	750	3	4.46
146	474	4	25
102	810	10	40.46
107	1767	3	12.41
1394	14	3	4.44
158	192	4	18.91
414	14	10	14.13
158	135	6	19.84
123	1067	4	23.95
124	154	11	34.74
102	1945	4	15.65
107	864	7	30.73
561	102	9	27.21
2074	1221	5	81.64
2673	107	3	15.21
111	3661	3	19.99
124	2949	3	23.43
