14	4329	17
101	9892	14
664	5813	2
166	6021	1
6883	2872	5
12	3105	24
12	7597	16
12	2570	6
2522	9418	7
3147	7187	6
25367	4011	11
1030	7596	15
120	8627	18
12	6308	18
1425	8508	0
217	9065	1
3871	8706	24
5725	4251	28
5652	6770	1
4383	5101	11
19342	8761	9
165	6242	6
130	6882	8
101	8776	16
9336	9333	0
8091	4982	22
101	8533	33
4636	8942	19
12	8227	26
2271	9690	10
355	9713	1
561	3658	12
9	6195	33
1213	9484	11
977	2566	19
171	7844	27
123	573	2
4157	2694	14
10817	901	13
143	4615	21
173	625	9
930	4267	28
21042	196	38
7411	3294	4
12	4589	7
316	5554	19
4639	5316	16
2	2163	4
14	6024	3
12	3882	2
153	5399	7
2254	7788	32
5697	6859	15
12	544	25
3716	9652	6
1301	3446	3
25481	2890	9
57	3606	0
108	8999	36
7421	9449	6
4346	3819	11
418	8516	18
199	9413	10
111	4562	29
101	8358	22
9	5423	17
12	1740	7
12	3565	2
2762	4120	10
993	7445	1
175	7862	19
132	2510	28
28828	9278	29
107	857	6
14	9961	14
14	8487	12
12	7712	28
14	332	31
103	9632	7
17848	6109	18
129	2733	9
4	6427	4
123	1373	4
14	3930	33
57	8276	0
102	2369	1
8	2957	6
165	7016	8
101	4261	5
216	3466	3
384	7156	31
8255	1751	15
10983	7521	3
123	886	26
622	9785	17
12	2594	20
108	9878	9
18434	8719	33
129	4672	6
112	6872	16
1450	8253	33
714	8950	7
137	407	13
8573	679	44
462	7780	1
101	7691	20
102	452	14
104	971	2
307	7080	17
129	3207	3
7436	6003	22
12	9447	22
1618	547	16
2632	4181	3
106	5850	20
106	3925	5
12	7398	8
122	7350	19
115	7722	15
103	8360	17
1824	7862	8
11314	7777	8
653	2270	16
11199	1284	3
729	9665	1
5339	108	5
8	2798	12
12188	7827	15
18630	1173	5
274	5809	11
12	1519	15
9535	3931	7
445	4836	7
114	6245	23
939	5765	2
130	6959	6
101	6310	28
273	5602	32
102	167	4
361	7559	5
113	8473	2
104	845	20
179	1231	28
12	4935	9
779	400	2
115	6048	16
473	6200	38
101	772	1
109	6009	14
29547	9839	16
388	6303	22
12	6695	26
103	5739	4
14	8166	20
12	3173	16
760	5571	5
104	7641	38
16350	3660	22
160	9589	14
169	239	26
101	325	23
123	7801	15
19047	2230	25
113	5531	1
102	8807	13
107	7667	13
107	144	2
1070	2411	10
443	4571	1
407	6035	21
143	4583	23
175	7773	11
123	6805	17
21323	7286	3
26311	1841	20
942	7650	1
105	3008	7
120	8917	6
16842	3553	14
12	3746	16
1289	7963	0
12	936	11
120	7736	6
21946	3467	5
186	2955	2
7631	1153	5
101	6017	11
109	3859	3
102	2475	13
14	863	42
127	4601	33
124	8760	5
851	7080	6
14	9638	28
134	6587	6
106	6302	9
1890	3108	3
243	7832	13
115	5250	12
3142	1961	0
105	9440	25
284	3570	1
2036	7270	21
101	3721	24
120	1393	3
108	1458	8
12	588	3
119	8775	2
113	2695	33
106	7440	9
1611	5835	0
840	690	1
1395	2501	8
104	1711	14
5326	3698	16
2449	6348	8
25706	5689	6
105	5382	22
105	6633	17
3276	8407	19
